Date,Open,High,Low,Close,Adj Close,Volume
2021-07-13,61.133438,61.349693,60.434772,60.725883,52.040794,2395746
2021-07-14,60.800739,61.665756,60.476357,61.133438,52.390057,1989477
2021-07-15,61.965187,62.231346,60.551216,60.867279,52.161964,3016690
2021-07-16,61.432865,61.432865,59.503212,59.652927,51.121292,2596183
2021-07-19,59.054070,59.203785,57.141052,57.914577,49.631561,4067435
2021-07-20,58.222321,58.729687,57.507019,58.280544,49.945190,3350883
2021-07-21,56.783398,59.652927,55.951653,58.920990,50.494038,4678216
2021-07-22,59.519848,60.401501,59.370132,59.370132,50.878944,2923648
2021-07-23,60.301689,63.088043,60.243469,62.605633,53.651699,5627327
2021-07-26,62.139854,62.855156,61.224930,62.755344,53.779999,2823587
2021-07-27,62.430965,62.430965,61.349693,61.557629,52.753578,2845684
2021-07-28,61.732296,62.139854,61.374645,61.599216,52.789219,1960085
2021-07-29,61.715660,63.404110,61.366329,63.337570,54.278954,3186973
2021-07-30,62.597313,62.896744,61.906963,62.613949,53.658825,3331215
2021-08-02,63.587093,64.410522,63.271030,63.578777,54.485664,2728019
2021-08-03,63.628681,63.786713,62.489185,63.004871,53.993839,2069037
2021-08-04,63.212807,63.844936,62.921696,63.162903,54.129265,2209851
2021-08-05,62.888428,63.146267,62.006775,62.722076,53.751488,2020044
2021-08-06,62.638901,64.052872,62.372742,63.237759,54.193417,2009769
2021-08-09,62.189758,62.813568,61.790520,62.031727,53.159874,2253593
2021-08-10,61.790520,62.156487,61.524361,61.915279,53.060078,1566928
2021-08-11,61.956867,62.522457,61.432865,62.281250,53.373707,2025237
2021-08-12,62.364426,63.171219,62.131535,62.888428,53.894047,2323510
2021-08-13,63.046459,63.379158,62.713760,62.913380,53.915432,1598599
2021-08-16,62.239662,62.422646,61.516041,61.757248,52.924652,2181997
2021-08-17,61.333057,61.424549,60.501308,60.517944,51.862595,2568863
2021-08-18,60.551216,60.559532,59.528168,59.727783,51.185440,2943011
2021-08-19,58.055973,58.596607,57.748226,57.906258,49.624435,3930087
2021-08-20,57.615147,58.130829,57.099464,58.130829,49.816887,2710244
2021-08-23,59.320229,59.461624,58.114197,58.114197,49.802635,2649217
2021-08-24,58.546703,59.286961,58.230640,58.837814,50.422756,2442814
2021-08-25,58.754642,59.469944,58.505116,59.153877,50.693615,2219826
2021-08-26,58.754642,59.037434,58.247276,58.804546,50.394249,1839595
2021-08-27,58.904354,59.386768,58.579975,59.228737,50.757771,1469640
2021-08-30,59.428356,59.952358,59.311913,59.553120,51.035759,1655412
2021-08-31,59.935722,60.334961,58.779594,59.403404,50.907455,3451643
2021-09-01,60.052166,60.118706,58.896038,59.112293,50.657978,1953107
2021-09-02,59.112293,59.503212,58.546703,58.738007,50.337223,2276351
2021-09-03,58.812862,59.095657,58.114197,58.363720,50.016468,2062360
2021-09-06,58.604927,58.904354,57.848038,58.297180,49.959446,2398664
2021-09-07,58.455212,59.029118,58.297180,58.538387,50.166153,2132096
2021-09-08,58.255592,58.272228,56.858257,57.149368,48.975796,3945920
2021-09-09,56.625366,57.432163,56.267715,56.974701,48.826111,3170969
2021-09-10,57.057877,58.089245,57.057877,57.507019,49.282291,2724702
2021-09-13,57.881306,59.844231,57.881306,59.636292,51.107033,4162981
2021-09-14,59.727783,60.784103,59.669563,60.318325,51.691525,3736886
2021-09-15,59.727783,61.166710,59.661243,60.310009,51.684399,3156383
2021-09-16,60.368233,61.091850,59.719467,59.993942,51.413536,2955286
2021-09-17,60.592804,60.809055,59.045753,59.353500,50.864689,7890973
2021-09-20,58.164101,58.380356,56.350891,57.515339,49.289425,5583554
2021-09-21,57.848038,58.463528,57.340672,57.640099,49.396339,3127718
2021-09-22,58.089245,59.869183,57.989433,59.827595,51.270977,3347861
2021-09-23,60.301689,61.258202,60.060486,60.734200,52.047916,3250192
2021-09-24,60.634392,61.948551,59.910770,61.782200,52.946033,3152656
2021-09-27,62.381062,63.412426,62.223026,63.046459,54.029476,4125421
2021-09-28,63.029823,64.951157,62.838520,63.404110,54.335976,6220865
2021-09-29,63.878204,64.743225,63.487286,64.377251,55.169937,2698406
2021-09-30,64.626778,64.859665,63.811665,63.811665,54.685242,3510584
2021-10-01,62.846840,64.826401,62.056679,64.352303,55.148556,4364989
2021-10-04,64.044556,64.643410,63.146267,64.052872,54.891953,3119630
2021-10-05,64.235855,64.360619,63.295982,64.202583,55.020252,2591501
2021-10-06,63.503918,63.803349,62.430965,62.855156,53.865536,4142643
2021-10-07,63.703537,65.608238,63.537189,65.408623,56.053802,4517811
2021-10-08,66.248688,67.512939,66.215416,67.105385,57.507889,5255271
2021-10-11,66.789322,69.134850,66.356812,69.035042,59.161564,4688160
2021-10-12,67.804054,68.968498,67.612747,68.461136,58.669739,3397974
2021-10-13,68.369644,68.985138,67.587799,67.837326,58.135151,3272879
2021-10-14,68.419548,69.251297,68.003670,69.218025,59.318378,3875226
2021-10-15,69.226341,69.858467,69.109894,69.575676,59.624878,3223187
2021-10-18,69.392693,69.642212,67.745834,68.161705,58.413132,3159249
2021-10-19,68.602531,69.001770,68.045258,68.511040,58.712509,2164070
2021-10-20,68.294785,68.910278,66.963989,68.161705,58.413132,3012913
2021-10-21,67.263420,68.727295,67.080437,67.978722,58.256321,2341119
2021-10-22,68.095161,68.960182,67.770782,68.294785,58.527180,2162956
2021-10-25,68.244881,69.717072,68.136749,68.943550,59.083157,3560301
2021-10-26,69.409325,69.866791,68.860374,69.118217,59.232841,2595040
2021-10-27,68.743927,69.949959,68.303101,69.517456,59.574986,2858244
2021-10-28,68.802147,69.742027,68.619164,69.742027,59.767437,2372841
2021-10-29,69.234657,71.388885,68.785515,71.314026,61.114605,5260178
2021-11-01,71.530281,72.836128,71.363930,72.345390,61.998463,2778156
2021-11-02,72.112503,72.586601,71.264122,72.436890,62.076874,2883037
2021-11-03,71.946152,72.636505,71.422157,72.386986,62.034107,2530050
2021-11-04,72.545013,73.393394,69.450912,72.362030,62.012726,5210652
2021-11-05,71.829712,73.243683,71.746536,72.852760,62.433266,3141992
2021-11-08,72.511742,72.927620,72.012695,72.553329,62.176666,1759762
2021-11-09,72.486794,73.410034,72.420250,72.711365,62.312096,2130057
2021-11-10,72.769585,73.526474,72.062599,73.268631,62.789665,3088772
2021-11-11,73.110603,73.734413,72.545013,72.661461,62.269325,3433829
2021-11-12,72.836128,73.243683,72.453522,73.102287,62.647106,2291844
2021-11-15,73.002472,74.200188,72.902664,73.884125,63.317127,2203615
2021-11-16,74.200188,74.707558,73.642921,74.200188,63.587990,2856047
2021-11-17,74.291679,74.765778,73.850861,74.374855,63.737671,2439189
2021-11-18,74.774094,76.213020,74.582794,75.605843,64.792603,3773730
2021-11-19,75.689018,76.038353,74.075432,74.682602,64.001404,5416901
2021-11-22,74.607750,76.071625,74.524574,75.664070,64.842506,3033320
2021-11-23,74.857269,75.855370,74.557846,74.890541,64.179604,2865450
2021-11-24,74.965401,75.073524,72.852760,73.501526,62.989246,3682508
2021-11-25,74.008888,74.191872,73.035744,73.509842,62.996372,1530625
2021-11-26,70.698532,71.180946,68.411232,69.168121,59.275608,7674920
2021-11-29,70.091362,70.324249,68.494408,68.868690,59.019005,4625902
2021-11-30,67.987038,69.742027,66.897446,69.035042,59.161564,7133155
2021-12-01,70.107994,72.395302,69.392693,72.021011,61.720478,5023572
2021-12-02,71.089455,72.636505,70.781708,71.621773,61.378342,4551161
2021-12-03,72.328758,72.586601,70.631996,71.222534,61.036198,4076334
2021-12-06,72.037651,72.320442,70.374153,71.089455,60.922153,3377348
2021-12-07,72.262222,72.802856,71.813072,72.203995,61.877293,4490188
2021-12-08,72.203995,72.295486,70.058090,71.380569,61.171635,3998665
2021-12-09,71.571869,72.744637,70.864883,71.679993,61.428234,4156361
2021-12-10,73.199997,75.309998,71.010002,74.250000,63.630672,7213204
2021-12-13,74.720001,76.110001,73.989998,74.000000,63.416431,4680761
2021-12-14,73.000000,73.739998,71.470001,71.470001,61.248272,4265644
2021-12-15,71.809998,72.400002,71.089996,71.120003,60.948334,2931838
2021-12-16,72.519997,72.959999,71.019997,71.739998,61.479656,3421998
2021-12-17,70.389999,70.650002,68.540001,68.750000,58.917290,7737176
2021-12-20,66.699997,67.820000,66.480003,67.300003,57.674675,4786790
2021-12-21,68.199997,68.800003,67.290001,68.620003,58.805885,2264407
2021-12-22,68.699997,69.690002,68.160004,69.690002,59.722855,1839788
2021-12-23,70.209999,70.529999,69.940002,70.089996,60.065639,1620249
2021-12-27,69.879997,70.180000,69.500000,69.889999,59.894241,1243078
2021-12-28,69.930000,70.540001,69.489998,69.599998,59.645721,1494742
2021-12-29,69.599998,69.750000,68.180000,68.230003,58.471664,2470115
2021-12-30,68.239998,68.589996,67.589996,67.589996,57.923191,2237979
2022-01-03,68.500000,69.190002,67.889999,68.699997,58.874439,2654611
2022-01-04,69.480003,72.629997,69.410004,72.110001,61.796741,4936145
2022-01-05,72.400002,75.050003,72.400002,75.000000,64.273407,5106683
2022-01-06,73.930000,76.430000,73.540001,74.910004,64.196281,3602804
2022-01-07,75.040001,75.680000,73.370003,73.559998,63.039356,2755179
2022-01-10,74.089996,74.480003,72.779999,73.050003,62.602303,2384947
2022-01-11,73.540001,73.559998,71.910004,72.540001,62.165241,2488494
2022-01-12,73.400002,74.040001,72.440002,73.419998,62.919380,2946446
2022-01-13,73.209999,75.599998,73.199997,75.430000,64.641914,3906108
2022-01-14,74.720001,75.650002,74.489998,74.790001,64.093445,2448641
2022-01-17,75.160004,75.320000,73.480003,74.260002,63.639244,1926199
2022-01-18,73.900002,75.209999,72.809998,74.639999,63.964893,2955090
2022-01-19,74.089996,75.459999,73.650002,74.500000,63.844921,3104068
2022-01-20,74.000000,74.529999,72.150002,73.199997,62.730839,3532959
2022-01-21,72.040001,72.080002,71.000000,71.930000,61.642483,4055043
2022-01-24,71.480003,72.559998,67.879997,68.300003,58.531654,5020505
2022-01-25,69.199997,69.779999,68.019997,68.820000,58.977280,3132631
2022-01-26,69.430000,71.070000,69.169998,70.510002,60.425575,2931917
2022-01-27,69.459999,71.779999,69.309998,71.150002,60.974041,2960980
2022-01-28,70.800003,70.800003,68.500000,69.870003,59.877106,3281757
2022-01-31,70.620003,70.820000,69.190002,69.930000,59.928524,2650761
2022-02-01,70.000000,70.919998,69.699997,70.160004,60.125633,2186518
2022-02-02,70.360001,70.559998,69.239998,69.400002,59.474331,2056085
2022-02-03,69.099998,70.449997,69.099998,69.690002,59.722855,2636950
2022-02-04,70.379997,70.379997,67.250000,67.830002,58.128872,3544933
2022-02-07,68.320000,68.650002,67.559998,67.559998,57.897484,2619261
2022-02-08,67.449997,68.949997,66.730003,67.559998,57.897484,2866739
2022-02-09,68.400002,70.959999,68.269997,70.540001,60.451283,4477504
2022-02-10,70.540001,70.650002,69.199997,69.750000,59.774269,2499973
2022-02-11,69.010002,75.360001,68.650002,74.440002,63.793503,7685106
2022-02-14,71.970001,74.980003,71.739998,74.309998,63.682091,6449171
2022-02-15,74.150002,75.459999,73.449997,75.379997,64.599060,4255754
2022-02-16,75.489998,77.419998,75.199997,75.820000,64.976128,3338076
2022-02-17,76.940002,77.900002,75.470001,76.059998,65.181801,3129408
2022-02-18,76.510002,77.650002,75.250000,75.589996,64.779022,2876383
2022-02-21,76.639999,77.070000,73.809998,74.029999,63.442139,3466863
2022-02-22,71.480003,74.209999,71.099998,73.220001,62.747982,3938250
2022-02-23,74.300003,75.250000,72.940002,73.570000,63.047932,3345429
2022-02-24,69.000000,71.330002,67.849998,68.790001,58.951572,8297015
2022-02-25,70.459999,72.099998,68.349998,72.059998,61.753887,6292551
2022-02-28,69.900002,70.599998,68.169998,70.169998,60.134201,5868911
2022-03-01,69.500000,70.489998,66.320000,66.440002,56.937672,6811103
2022-03-02,65.199997,65.330002,63.049999,64.059998,54.898060,8133642
2022-03-03,64.000000,64.410004,60.000000,60.209999,51.598690,6123312
2022-03-04,58.849998,60.090000,56.810001,58.000000,49.704769,9611532
2022-03-07,55.220001,59.450001,54.669998,57.389999,49.182011,8645172
2022-03-08,56.439999,58.700001,56.430000,57.000000,48.847790,6732058
2022-03-09,59.139999,61.360001,58.150002,61.360001,52.584217,6946066
2022-03-10,61.360001,61.810001,57.330002,59.090000,50.638878,6757062
2022-03-11,59.360001,61.619999,58.060001,58.590000,50.210384,6157828
2022-03-14,60.160000,61.480000,59.680000,60.759998,52.070030,4719598
2022-03-15,60.389999,62.849998,59.230000,62.139999,53.252659,5067779
2022-03-16,64.309998,66.080002,63.250000,65.260002,55.926437,6129054
2022-03-17,65.800003,65.910004,63.490002,64.000000,54.846642,4486444
2022-03-18,63.869999,64.980003,62.209999,62.630001,53.672581,8469566
2022-03-21,63.020000,63.919998,62.529999,63.320000,54.263897,2621597
2022-03-22,63.779999,64.930000,63.099998,64.160004,54.983761,3027640
2022-03-23,64.720001,64.830002,62.779999,63.320000,54.263897,2832496
2022-03-24,63.349998,64.330002,62.470001,63.119999,54.092499,2963436
2022-03-25,63.320000,64.099998,62.509998,63.209999,54.169624,2499241
2022-03-28,63.389999,65.230003,63.299999,63.910000,54.769512,2760387
2022-03-29,65.110001,68.160004,64.660004,66.849998,57.289028,4830793
2022-03-30,66.430000,66.930000,64.949997,65.349998,56.003559,3326372
2022-03-31,65.800003,65.970001,63.400002,63.810001,54.683819,4179264
2022-04-01,64.010002,64.760002,63.310001,63.490002,54.409584,2848350
2022-04-04,63.990002,64.540001,62.810001,64.260002,55.069458,2538008
2022-04-05,64.489998,64.820000,62.619999,62.959999,53.955379,3425810
2022-04-06,62.700001,62.950001,60.619999,62.230000,53.329788,4539402
2022-04-07,62.439999,63.279999,62.080002,62.279999,53.372635,2920342
2022-04-08,63.459999,64.139999,62.669998,63.220001,54.178196,2477629
2022-04-11,62.549999,62.740002,61.520000,62.389999,53.466904,3274607
2022-04-12,61.500000,63.150002,60.799999,62.500000,53.561172,2791096
2022-04-13,62.279999,63.360001,61.880001,62.860001,53.869686,2297064
2022-04-14,63.200001,63.959999,62.820000,63.320000,54.263897,3459542
2022-04-19,63.400002,64.639999,63.009998,64.279999,55.086594,2834276
2022-04-20,64.889999,66.199997,64.529999,65.349998,56.003559,3107995
2022-04-21,65.349998,65.349998,65.349998,65.349998,56.003559,0
2022-04-22,65.099998,65.870003,64.730003,64.730003,55.472240,0
2022-04-25,63.730000,64.400002,62.959999,63.830002,54.700958,4119685
2022-04-26,64.910004,65.120003,62.810001,62.910000,53.912537,4784384
2022-04-27,62.910000,62.910000,62.910000,62.910000,53.912537,0
2022-04-28,65.000000,66.879997,64.879997,66.510002,56.997658,5497785
2022-04-29,67.099998,67.529999,66.430000,67.099998,57.503273,6141085
2022-05-02,61.790001,63.119999,61.759998,62.220001,57.614395,4880723
2022-05-03,62.320000,62.889999,61.599998,62.880001,58.225540,3449636
2022-05-04,62.970001,63.270000,62.290001,62.330002,57.716251,2525642
2022-05-05,63.400002,63.840000,60.740002,61.000000,56.484699,3077742
2022-05-06,61.000000,61.000000,61.000000,61.000000,56.484699,0
2022-05-09,61.689999,62.630001,60.560001,60.560001,56.077271,2550726
2022-05-10,61.500000,62.400002,61.049999,61.130001,56.605076,2562459
2022-05-11,62.279999,63.939999,62.009998,63.860001,59.132999,4564813
2022-05-12,63.000000,63.830002,62.049999,63.509998,58.808903,3339970
2022-05-13,63.509998,63.509998,63.509998,63.509998,58.808903,0
2022-05-16,64.050003,64.599998,63.040001,63.560001,58.855206,2472225
2022-05-17,64.080002,65.160004,63.910000,65.139999,60.318249,2785107
2022-05-18,65.199997,65.860001,64.699997,64.760002,59.966381,2660096
2022-05-19,64.029999,64.029999,61.990002,63.279999,58.595928,3904945
2022-05-20,63.540001,65.300003,63.139999,63.299999,58.614449,4037406
2022-05-23,64.599998,64.610001,63.150002,64.559998,59.781181,2226726
2022-05-24,64.120003,65.080002,63.709999,63.709999,58.994099,2312803
2022-05-25,63.709999,63.709999,63.709999,63.709999,58.994099,0
2022-05-26,64.300003,65.540001,64.150002,65.199997,60.373806,2741419
2022-05-27,65.199997,65.199997,65.199997,65.199997,60.373806,0
2022-05-30,65.199997,65.199997,65.199997,65.199997,60.373806,0
2022-05-31,66.110001,67.419998,65.599998,66.199997,61.299786,8549353
2022-06-01,66.910004,67.949997,66.910004,67.300003,62.318367,2800907
2022-06-02,67.300003,67.300003,67.300003,67.300003,62.318367,0
2022-06-03,67.300003,67.300003,67.300003,67.300003,62.318367,0
2022-06-06,67.900002,68.360001,67.330002,68.230003,63.179527,1860110
2022-06-07,67.660004,68.209999,67.190002,67.769997,62.753571,1824079
2022-06-08,68.040001,68.190002,67.070000,67.949997,62.920246,2396213
2022-06-09,67.660004,68.220001,66.830002,66.949997,61.994270,2377373
2022-06-10,66.300003,66.550003,64.760002,64.910004,60.105278,3222045
2022-06-13,63.500000,63.990002,61.680000,62.150002,57.549576,4698245
2022-06-14,62.480000,62.919998,61.369999,62.290001,57.679211,3057644
2022-06-15,63.000000,63.900002,62.529999,63.439999,58.744083,3421889
2022-06-16,63.520000,63.529999,61.310001,61.700001,57.132885,3319069
2022-06-17,62.000000,62.459999,61.029999,61.930000,57.345860,8659417
2022-06-20,62.139999,63.070000,61.459999,62.980000,58.318134,1856646
2022-06-21,63.139999,64.699997,63.040001,64.169998,59.420048,2127892
2022-06-22,63.180000,63.369999,61.759998,62.419998,57.799587,3001216
2022-06-23,62.130001,62.500000,58.580002,58.580002,54.243832,4503913
2022-06-24,58.919998,58.950001,56.860001,58.560001,54.225311,4012939
2022-06-27,59.000000,60.419998,58.389999,59.240002,54.854977,2602482
2022-06-28,59.750000,60.389999,58.860001,58.930000,54.567924,2304696
2022-06-29,57.939999,58.419998,57.220001,57.599998,53.336369,3125816
2022-06-30,56.480000,56.480000,54.419998,55.220001,51.132542,5239689
2022-07-01,54.660000,55.650002,54.389999,55.000000,50.928825,3058854
2022-07-04,55.540001,55.599998,53.080002,53.450001,49.493561,2788226
2022-07-05,54.139999,54.660000,50.950001,51.029999,47.252689,4302723
2022-07-06,51.360001,52.060001,50.619999,50.619999,46.873039,3383302
2022-07-07,51.400002,54.200001,51.270000,53.849998,49.863949,3913441
2022-07-08,53.650002,55.869999,53.049999,55.869999,51.734428,3874127
2022-07-11,53.959999,55.180000,53.570000,53.580002,49.613937,3197596
2022-07-12,53.580002,53.580002,53.580002,53.580002,49.613937,0
2022-07-13,53.330002,53.450001,51.009998,51.520000,47.706421,4001175
2022-07-14,51.630001,52.180000,50.189999,50.680000,46.928600,3820841
2022-07-15,50.889999,53.040001,50.400002,52.869999,48.956490,4988165
2022-07-18,53.369999,54.290001,52.520000,53.970001,49.975071,2724224
2022-07-19,53.619999,56.660000,53.310001,56.439999,52.262234,3477506
2022-07-20,56.160000,56.770000,54.430000,55.389999,51.289959,2748669
2022-07-21,55.720001,55.950001,54.220001,55.080002,51.002907,2404588
2022-07-22,55.080002,55.540001,54.689999,54.689999,50.641773,1977983
2022-07-25,54.720001,56.150002,54.360001,55.450001,51.345516,2161496
2022-07-26,55.189999,55.200001,54.020000,54.270000,50.252861,2622172
2022-07-27,56.500000,56.700001,54.880001,56.250000,52.086300,3433910
2022-07-28,57.200001,57.660000,55.450001,56.740002,52.540031,3058351
2022-07-29,57.290001,57.740002,56.610001,57.220001,52.984501,3086825
2022-08-01,57.349998,58.349998,57.169998,57.450001,53.197475,2240864
2022-08-02,57.250000,57.950001,56.520000,57.799999,53.521564,2267997
2022-08-03,57.220001,58.790001,56.400002,58.730000,54.382725,3019430
2022-08-04,58.900002,61.020000,58.810001,59.130001,54.753120,3128523
2022-08-05,59.020000,59.750000,58.730000,58.910000,54.549404,2081223
2022-08-08,59.500000,60.590000,59.450001,60.470001,55.993931,2157053
2022-08-09,60.470001,60.889999,59.619999,59.630001,55.216110,1540043
2022-08-10,59.500000,60.799999,59.259998,60.520000,56.040230,1477512
2022-08-11,60.919998,61.119999,60.090000,60.520000,56.040230,1334795
2022-08-12,60.790001,61.480000,60.590000,60.930000,56.419880,1661009
2022-08-15,61.020000,61.169998,59.990002,60.560001,56.077271,1231335
2022-08-16,60.650002,61.439999,60.540001,61.220001,56.688416,1399574
2022-08-17,61.490002,61.660000,60.080002,60.090000,55.642059,1939799
2022-08-18,60.250000,60.959999,59.980000,60.340000,55.873554,1451857
2022-08-19,59.900002,60.090000,57.990002,58.090000,53.790100,3083542
2022-08-22,57.700001,58.000000,55.320000,55.910000,51.771465,2742003
2022-08-23,55.700001,57.090000,55.500000,56.740002,52.540031,2197419
2022-08-24,56.299999,56.790001,55.560001,55.830002,51.697392,2228760
2022-08-25,56.270000,56.810001,55.540001,56.310001,52.141861,1778662
2022-08-26,56.410000,57.020000,54.650002,55.000000,50.928825,2788422
2022-08-29,54.680000,56.180000,54.279999,56.180000,52.021481,1969692
2022-08-30,56.230000,57.830002,55.799999,56.759998,52.558548,2416581
2022-08-31,57.400002,58.009998,56.119999,56.119999,51.965923,2579501
2022-09-01,55.799999,55.799999,54.790001,55.000000,50.928825,1943324
2022-09-02,55.910000,57.580002,55.500000,57.580002,53.317852,3231350
2022-09-05,55.509998,55.700001,53.230000,53.639999,49.669495,3874435
2022-09-06,53.669998,55.400002,53.520000,55.240002,51.151062,2218159
2022-09-07,54.509998,56.299999,54.509998,56.090000,51.938145,1848813
2022-09-08,56.070000,56.459999,54.060001,55.049999,50.975124,2837453
2022-09-09,55.099998,56.950001,55.099998,56.369999,52.197414,2197430
2022-09-12,57.000000,59.279999,56.889999,59.279999,54.892014,3448989
2022-09-13,59.500000,60.000000,58.040001,58.259998,53.947514,3070445
2022-09-14,57.910000,58.869999,56.980000,57.750000,53.475269,2925812
2022-09-15,57.910000,58.259998,56.990002,57.549999,53.290070,2127022
2022-09-16,56.950001,57.290001,55.619999,57.020000,52.799305,5775034
2022-09-19,57.049999,58.020000,55.880001,57.520000,53.262295,1470842
2022-09-20,57.799999,58.799999,56.820000,57.000000,52.780785,1811591
2022-09-21,56.400002,57.580002,55.889999,57.330002,53.086357,1367175
2022-09-22,56.110001,57.330002,55.880001,56.099998,51.947403,1930789
2022-09-23,56.009998,56.009998,53.610001,53.910000,49.919510,2821988
2022-09-26,53.169998,55.709999,53.009998,54.770000,50.715851,2205489
2022-09-27,56.009998,56.549999,54.389999,54.520000,50.484356,2423870
2022-09-28,53.619999,54.750000,53.130001,54.439999,50.410278,2749282
2022-09-29,54.549999,54.750000,51.770000,52.430000,48.549061,4101909
2022-09-30,52.680000,53.369999,50.980000,52.349998,48.474983,3648879
2022-10-03,52.320000,53.320000,51.080002,52.990002,49.067612,2511294
2022-10-04,54.130001,55.169998,53.400002,55.000000,50.928825,2920928
2022-10-05,54.509998,54.549999,52.299999,53.009998,49.086128,2697461
2022-10-06,53.869999,54.419998,53.160000,53.840000,49.854691,2066809
2022-10-07,53.200001,53.700001,52.369999,52.610001,48.715736,2278524
2022-10-10,51.799999,53.439999,51.630001,52.049999,48.197189,2177491
2022-10-11,51.849998,52.849998,50.650002,52.849998,48.937969,2670358
2022-10-12,52.709999,52.930000,51.750000,52.770000,48.863895,1939609
2022-10-13,52.619999,54.040001,51.849998,53.619999,49.650974,2368282
2022-10-14,54.520000,54.849998,53.279999,53.860001,49.873211,2157075
2022-10-17,54.180000,55.619999,53.840000,55.250000,51.160320,1776863
2022-10-18,56.470001,57.990002,55.900002,57.139999,52.910419,2913706
2022-10-19,57.520000,58.169998,57.040001,57.470001,53.215996,1794682
2022-10-20,57.029999,57.980000,56.380001,57.000000,52.780785,2004413
2022-10-21,56.410000,57.520000,56.080002,56.930000,52.715965,3061172
2022-10-24,57.610001,58.549999,56.919998,58.439999,54.114193,2501917
2022-10-25,59.090000,59.250000,57.200001,58.299999,53.984554,2382138
2022-10-26,58.720001,58.939999,57.070000,58.939999,54.577183,2716922
2022-10-27,58.619999,59.349998,57.779999,58.810001,54.456806,2247948
2022-10-28,57.639999,58.520000,56.740002,58.200001,53.891960,2818548
2022-10-31,58.830002,58.849998,57.910000,58.599998,54.262348,1472138
2022-11-01,58.990002,59.770000,58.599998,59.139999,54.762379,1617080
2022-11-02,59.500000,59.590000,58.040001,58.040001,53.743801,1935690
2022-11-03,57.599998,57.750000,56.520000,57.070000,52.845600,2531028
2022-11-04,57.400002,59.740002,57.230000,59.740002,55.317966,2986616
2022-11-07,59.250000,60.860001,59.130001,59.830002,55.401306,1982248
2022-11-08,59.889999,60.770000,59.709999,60.680000,56.188385,2214419
2022-11-09,60.560001,60.660000,59.590000,59.919998,55.484638,1656985
2022-11-10,59.869999,63.419998,59.820000,63.340000,58.651489,4408393
2022-11-11,63.799999,65.220001,63.740002,64.790001,59.994160,3448590
2022-11-14,65.550003,65.830002,64.459999,64.940002,60.133057,1863787
2022-11-15,65.529999,65.610001,64.309998,65.190002,60.364552,1814287
2022-11-16,64.419998,64.540001,60.509998,61.150002,56.623596,5855377
2022-11-17,61.610001,61.919998,59.410000,60.220001,55.762436,2955510
2022-11-18,60.820000,62.450001,60.660000,62.220001,57.614395,4348709
2022-11-21,61.680000,62.470001,61.549999,61.910000,57.327339,1389921
2022-11-22,61.799999,62.730000,61.660000,62.160000,57.558834,1597248
2022-11-23,62.349998,62.500000,61.160000,62.080002,57.484756,1565578
2022-11-24,62.049999,62.660000,62.020000,62.500000,57.873665,1181204
2022-11-25,62.599998,62.700001,61.950001,62.369999,57.753288,1251984
2022-11-28,61.700001,62.080002,61.270000,61.509998,56.956947,1822227
2022-11-29,61.779999,62.650002,61.540001,62.540001,57.910706,2166881
2022-11-30,62.730000,64.699997,62.730000,64.400002,59.633026,4058987
2022-12-01,65.220001,65.370003,63.250000,64.160004,59.410793,1819216
2022-12-02,63.430000,64.629997,63.400002,64.089996,59.345970,1784916
2022-12-05,64.449997,64.650002,63.509998,64.260002,59.503391,2148286
2022-12-06,64.580002,64.889999,63.570000,63.779999,59.058918,1529196
2022-12-07,63.500000,64.309998,63.070000,63.119999,58.447773,1582496
2022-12-08,63.200001,63.520000,62.590000,63.119999,58.447773,1804621
2022-12-09,63.470001,64.980003,63.150002,64.790001,59.994160,2692302
2022-12-12,64.500000,64.699997,63.980000,64.050003,59.308937,1797201
2022-12-13,64.169998,65.680000,63.790001,64.610001,59.827480,2463128
2022-12-14,64.269997,64.830002,64.070000,64.559998,59.781181,2312355
2022-12-15,64.199997,64.779999,62.040001,62.099998,57.503273,3837595
2022-12-16,62.220001,62.970001,61.610001,62.029999,57.438454,5172715
2022-12-19,62.099998,63.049999,61.980000,62.630001,57.994045,1503334
2022-12-20,62.189999,62.310001,61.520000,62.000000,57.410675,1788337
2022-12-21,62.220001,62.860001,61.759998,62.860001,58.207020,1292377
2022-12-22,62.970001,63.060001,60.720001,61.000000,56.484699,1950310
2022-12-23,60.910000,61.750000,60.799999,61.349998,56.808788,961726
2022-12-27,61.980000,62.410000,61.660000,61.880001,57.299561,744145
2022-12-28,62.080002,62.080002,61.080002,61.330002,56.790272,1293906
2022-12-29,61.000000,62.220001,60.849998,62.000000,57.410675,1006366
2022-12-30,61.799999,61.970001,61.330002,61.400002,56.855091,867268
2023-01-02,61.959999,63.880001,61.889999,63.779999,59.058918,1836012
2023-01-03,63.700001,64.940002,63.660000,64.050003,59.308937,1630673
2023-01-04,64.400002,66.110001,64.300003,65.860001,60.984955,2715145
2023-01-05,65.779999,66.660004,65.360001,66.410004,61.494247,1793620
2023-01-06,66.629997,67.080002,64.949997,66.459999,61.540543,2127422
2023-01-09,67.110001,67.699997,66.889999,67.320000,62.336884,2399636
2023-01-10,67.320000,67.980003,66.879997,67.750000,62.735054,2376716
2023-01-11,67.980003,68.470001,67.790001,68.139999,63.096184,2116073
2023-01-12,68.419998,69.129997,67.959999,68.900002,63.799931,2712212
